2019-06-15 12:22:44,8.82 G,54.73 G,430.84 K,1.86 M
2019-06-15 12:48:58,9.48 G,57.73 G,439.82 K,1.88 M
2019-06-15 12:49:00,9.48 G,57.73 G,462.58 K,1.97 M
2019-06-15 12:49:02,9.48 G,57.74 G,453.62 K,1.94 M
2019-06-15 12:49:04,9.48 G,57.74 G,464.70 K,1.98 M
2019-06-15 12:49:06,9.48 G,57.75 G,461.69 K,1.98 M
2019-06-15 12:49:08,9.48 G,57.75 G,455.14 K,1.94 M
2019-06-15 12:49:10,9.48 G,57.75 G,443.59 K,1.90 M
2019-06-15 12:49:12,9.48 G,57.76 G,454.30 K,1.94 M
2019-06-15 12:49:14,9.48 G,57.76 G,463.99 K,1.98 M
2019-06-15 12:49:16,9.48 G,57.76 G,462.24 K,1.97 M
2019-06-15 12:49:18,9.48 G,57.77 G,466.80 K,2.00 M
2019-06-15 12:49:20,9.49 G,57.77 G,458.87 K,1.95 M
2019-06-15 12:49:22,9.49 G,57.78 G,465.19 K,1.99 M
2019-06-15 12:49:24,9.49 G,57.78 G,461.62 K,1.97 M
2019-06-15 12:49:26,9.49 G,57.78 G,460.12 K,1.97 M
2019-06-15 12:49:28,9.49 G,57.79 G,472.63 K,2.01 M
2019-06-15 12:49:30,9.49 G,57.79 G,451.73 K,1.93 M
2019-06-15 12:49:32,9.49 G,57.79 G,460.86 K,1.97 M
2019-06-15 12:49:34,9.49 G,57.80 G,464.76 K,1.98 M
2019-06-15 12:49:36,9.49 G,57.80 G,457.00 K,1.95 M
2019-06-15 12:49:38,9.49 G,57.81 G,441.26 K,1.89 M
2019-06-15 12:49:40,9.49 G,57.81 G,463.79 K,1.98 M
2019-06-15 12:49:42,9.49 G,57.81 G,456.40 K,1.96 M
2019-06-15 12:49:44,9.50 G,57.82 G,464.01 K,1.99 M
2019-06-15 12:49:46,9.50 G,57.82 G,453.05 K,1.94 M
2019-06-15 12:49:48,9.50 G,57.83 G,440.93 K,1.88 M
2019-06-15 12:49:50,9.50 G,57.83 G,444.73 K,1.90 M
2019-06-15 12:49:52,9.50 G,57.83 G,456.43 K,1.96 M
2019-06-15 12:49:54,9.50 G,57.84 G,456.33 K,1.95 M
2019-06-15 12:49:56,9.50 G,57.84 G,460.90 K,1.97 M
2019-06-15 12:49:58,9.50 G,57.84 G,459.44 K,1.96 M
2019-06-15 12:50:00,9.50 G,57.85 G,463.72 K,1.99 M
2019-06-15 12:50:02,9.50 G,57.85 G,462.33 K,1.98 M
2019-06-15 12:50:04,9.50 G,57.86 G,439.64 K,1.89 M
2019-06-15 12:50:06,9.50 G,57.86 G,410.81 K,1.75 M
2019-06-15 12:50:08,9.51 G,57.86 G,424.40 K,2.16 M
2019-06-15 12:50:10,9.51 G,57.87 G,254.38 K,1.29 M
2019-06-15 12:50:13,9.51 G,57.87 G,183.11 K,917.74 K
2019-06-15 12:50:15,9.51 G,57.87 G,169.87 K,853.94 K
2019-06-15 12:50:17,9.51 G,57.87 G,188.94 K,951.25 K
2019-06-15 12:50:19,9.51 G,57.87 G,194.48 K,980.71 K
2019-06-15 12:50:21,9.51 G,57.88 G,183.90 K,928.39 K
2019-06-15 12:50:23,9.51 G,57.88 G,190.92 K,969.15 K
2019-06-15 12:50:25,9.51 G,57.88 G,170.96 K,862.26 K
2019-06-15 12:50:27,9.51 G,57.88 G,195.13 K,986.44 K
2019-06-15 12:50:29,9.51 G,57.88 G,196.15 K,988.70 K
2019-06-15 12:50:31,9.51 G,57.88 G,185.39 K,938.76 K
2019-06-15 12:50:33,9.51 G,57.89 G,176.40 K,894.61 K
2019-06-15 12:50:35,9.51 G,57.89 G,181.09 K,909.65 K
2019-06-15 12:50:37,9.51 G,57.89 G,195.51 K,983.30 K
2019-06-15 12:50:39,9.51 G,57.89 G,169.38 K,860.43 K
2019-06-15 12:50:41,9.51 G,57.89 G,180.91 K,915.07 K
2019-06-15 12:50:43,9.51 G,57.89 G,162.80 K,822.04 K
2019-06-15 12:50:45,9.51 G,57.90 G,173.28 K,877.06 K
2019-06-15 12:50:47,9.51 G,57.90 G,178.88 K,910.86 K
2019-06-15 12:50:49,9.51 G,57.90 G,180.04 K,904.25 K
2019-06-15 12:50:51,9.51 G,57.90 G,135.08 K,681.71 K
2019-06-15 12:50:53,9.51 G,57.90 G,164.84 K,832.94 K
2019-06-15 12:50:55,9.51 G,57.90 G,152.93 K,776.52 K
2019-06-15 12:50:57,9.51 G,57.91 G,172.61 K,870.71 K
2019-06-15 12:50:59,9.51 G,57.91 G,157.08 K,789.88 K
2019-06-15 12:51:01,9.51 G,57.91 G,136.53 K,689.86 K
2019-06-15 12:51:03,9.52 G,57.91 G,168.22 K,843.63 K
2019-06-15 12:51:05,9.52 G,57.91 G,143.38 K,724.10 K
2019-06-15 12:51:07,9.52 G,57.91 G,163.63 K,824.06 K
2019-06-15 12:51:09,9.52 G,57.91 G,159.78 K,803.47 K
2019-06-15 12:51:11,9.52 G,57.92 G,138.81 K,697.41 K
2019-06-15 12:51:13,9.52 G,57.92 G,144.65 K,732.21 K
2019-06-15 12:51:15,9.52 G,57.92 G,146.44 K,737.00 K
2019-06-15 12:51:17,9.52 G,57.92 G,132.86 K,673.23 K
2019-06-15 12:51:19,9.52 G,57.92 G,145.25 K,741.01 K
2019-06-15 12:51:21,9.52 G,57.92 G,149.22 K,750.41 K
2019-06-15 12:51:23,9.52 G,57.92 G,150.70 K,757.00 K
2019-06-15 12:51:25,9.52 G,57.93 G,166.67 K,838.37 K
2019-06-15 12:51:27,9.52 G,57.93 G,141.66 K,711.82 K
2019-06-15 12:51:29,9.52 G,57.93 G,138.96 K,698.91 K
2019-06-15 12:51:31,9.52 G,57.93 G,128.97 K,657.86 K
2019-06-15 12:51:33,9.52 G,57.93 G,136.91 K,691.52 K
2019-06-15 12:51:35,9.52 G,57.93 G,116.43 K,581.06 K
2019-06-15 12:51:40,9.52 G,57.94 G,416.40 K,2.02 M
2019-06-15 12:51:42,9.52 G,57.94 G,47.36 K,224.46 K
2019-06-15 12:51:46,9.52 G,57.94 G,476.75 K,2.08 M
2019-06-15 12:51:48,9.52 G,57.95 G,476.17 K,2.09 M
2019-06-15 12:51:50,9.52 G,57.95 G,492.26 K,2.16 M
2019-06-15 12:51:52,9.52 G,57.96 G,493.96 K,2.15 M
2019-06-15 12:51:54,9.53 G,57.96 G,497.96 K,2.19 M
2019-06-15 12:51:56,9.53 G,57.97 G,482.68 K,2.13 M
2019-06-15 12:51:58,9.53 G,57.97 G,500.15 K,2.18 M
2019-06-15 12:52:00,9.53 G,57.97 G,491.63 K,2.17 M
2019-06-15 12:52:02,9.53 G,57.98 G,497.14 K,2.18 M
2019-06-15 12:52:04,9.53 G,57.98 G,439.27 K,1.92 M
2019-06-15 12:52:09,9.53 G,57.99 G,452.83 K,1.99 M
2019-06-15 12:52:11,9.53 G,57.99 G,450.04 K,1.98 M
2019-06-15 12:52:13,9.53 G,57.99 G,456.02 K,2.01 M
2019-06-15 12:52:15,9.53 G,58.00 G,462.19 K,2.03 M
2019-06-15 12:52:17,9.53 G,58.00 G,462.49 K,2.04 M
2019-06-15 12:52:19,9.54 G,58.01 G,464.73 K,2.05 M
2019-06-15 12:52:22,9.54 G,58.01 G,415.41 K,2.01 M
2019-06-15 12:52:24,9.54 G,58.01 G,15.29 K,75.47 K
2019-06-15 12:52:27,9.54 G,58.02 G,420.72 K,1.89 M
2019-06-15 12:52:29,9.54 G,58.02 G,422.34 K,1.90 M
2019-06-15 12:52:33,9.54 G,58.03 G,434.39 K,1.90 M
2019-06-15 12:52:35,9.54 G,58.03 G,96.59 K,432.02 K
2019-06-15 12:52:37,9.54 G,58.03 G,394.14 K,1.75 M
2019-06-15 12:52:41,9.54 G,58.04 G,466.66 K,2.00 M
2019-06-15 12:52:43,9.54 G,58.04 G,456.68 K,1.95 M
2019-06-15 12:52:45,9.54 G,58.04 G,474.29 K,2.01 M
2019-06-15 12:52:47,9.54 G,58.05 G,476.12 K,2.02 M
2019-06-15 12:52:49,9.55 G,58.05 G,457.39 K,1.97 M
2019-06-15 12:52:51,9.55 G,58.06 G,475.08 K,2.03 M
2019-06-15 12:52:53,9.55 G,58.06 G,478.42 K,2.04 M
2019-06-15 12:52:55,9.55 G,58.06 G,473.59 K,2.02 M
2019-06-15 12:52:57,9.55 G,58.07 G,474.41 K,2.03 M
2019-06-15 12:52:59,9.55 G,58.07 G,478.67 K,2.05 M
2019-06-15 12:53:01,9.55 G,58.08 G,480.12 K,2.05 M
2019-06-15 12:53:03,9.55 G,58.08 G,469.01 K,1.99 M
2019-06-15 12:53:05,9.55 G,58.08 G,493.82 K,2.10 M
2019-06-15 12:53:07,9.55 G,58.09 G,469.96 K,2.00 M
2019-06-15 12:53:09,9.55 G,58.09 G,466.05 K,1.99 M
2019-06-15 12:53:11,9.56 G,58.09 G,473.24 K,2.01 M
2019-06-15 12:53:13,9.56 G,58.10 G,486.90 K,2.07 M
2019-06-15 12:53:15,9.56 G,58.10 G,454.22 K,1.94 M
2019-06-15 12:53:17,9.56 G,58.11 G,477.69 K,2.06 M
2019-06-15 12:53:19,9.56 G,58.11 G,475.96 K,2.03 M
2019-06-15 12:53:21,9.56 G,58.11 G,458.78 K,1.95 M
2019-06-15 12:53:23,9.56 G,58.12 G,463.83 K,1.98 M
2019-06-15 12:53:26,9.56 G,58.12 G,459.51 K,1.95 M
2019-06-15 12:53:28,9.56 G,58.13 G,469.08 K,2.01 M
2019-06-15 12:53:30,9.56 G,58.13 G,473.84 K,2.02 M
2019-06-15 12:53:32,9.56 G,58.13 G,487.83 K,2.07 M
2019-06-15 12:53:34,9.57 G,58.14 G,470.20 K,2.02 M
2019-06-15 12:53:36,9.57 G,58.14 G,470.07 K,2.00 M
2019-06-15 12:53:38,9.57 G,58.15 G,500.79 K,2.13 M
2019-06-15 12:53:40,9.57 G,58.15 G,460.76 K,1.96 M
2019-06-15 12:53:42,9.57 G,58.15 G,463.85 K,1.97 M
2019-06-15 12:53:44,9.57 G,58.16 G,473.77 K,2.01 M
2019-06-15 12:53:46,9.57 G,58.16 G,470.43 K,1.99 M
2019-06-15 12:53:48,9.57 G,58.17 G,464.43 K,1.98 M
2019-06-15 12:53:50,9.57 G,58.17 G,462.70 K,1.97 M
2019-06-15 12:53:52,9.57 G,58.17 G,472.69 K,2.02 M
2019-06-15 12:53:54,9.57 G,58.18 G,470.93 K,2.01 M
2019-06-15 12:53:56,9.58 G,58.18 G,469.71 K,2.00 M
2019-06-15 12:53:58,9.58 G,58.19 G,473.58 K,2.02 M
2019-06-15 12:54:00,9.58 G,58.19 G,471.21 K,2.02 M
2019-06-15 12:54:02,9.58 G,58.19 G,464.65 K,1.97 M
2019-06-15 12:54:04,9.58 G,58.20 G,465.09 K,1.98 M
2019-06-15 12:54:06,9.58 G,58.20 G,475.71 K,2.03 M
2019-06-15 12:54:08,9.58 G,58.20 G,480.55 K,2.05 M
2019-06-15 12:54:10,9.58 G,58.21 G,472.51 K,2.01 M
2019-06-15 12:54:12,9.58 G,58.21 G,486.31 K,2.07 M
2019-06-15 12:54:14,9.58 G,58.22 G,473.05 K,2.03 M
2019-06-15 12:54:16,9.58 G,58.22 G,473.72 K,2.01 M
2019-06-15 12:54:18,9.59 G,58.22 G,467.39 K,2.00 M
2019-06-15 12:54:20,9.59 G,58.23 G,475.34 K,2.03 M
2019-06-15 12:54:22,9.59 G,58.23 G,481.38 K,2.06 M
2019-06-15 12:54:24,9.59 G,58.24 G,469.46 K,2.00 M
2019-06-15 12:54:26,9.59 G,58.24 G,469.05 K,1.99 M
2019-06-15 12:54:28,9.59 G,58.24 G,462.68 K,1.97 M
2019-06-15 12:54:30,9.59 G,58.25 G,462.55 K,1.97 M
2019-06-15 12:54:32,9.59 G,58.25 G,470.25 K,2.00 M
2019-06-15 12:54:34,9.59 G,58.26 G,457.22 K,1.94 M
2019-06-15 12:54:36,9.59 G,58.26 G,488.07 K,2.08 M
2019-06-15 12:54:38,9.59 G,58.26 G,465.79 K,1.98 M
2019-06-15 12:54:40,9.60 G,58.27 G,475.08 K,2.02 M
2019-06-15 12:54:42,9.60 G,58.27 G,475.41 K,2.03 M
2019-06-15 12:54:44,9.60 G,58.28 G,475.31 K,2.02 M
2019-06-15 12:54:46,9.60 G,58.28 G,468.35 K,2.00 M
2019-06-15 12:54:48,9.60 G,58.28 G,468.60 K,1.99 M
2019-06-15 12:54:50,9.60 G,58.29 G,448.22 K,1.92 M
2019-06-15 12:54:52,9.60 G,58.29 G,475.04 K,2.02 M
2019-06-15 12:54:54,9.60 G,58.30 G,467.01 K,2.00 M
2019-06-15 12:54:56,9.60 G,58.30 G,477.92 K,2.02 M
2019-06-15 12:54:58,9.60 G,58.30 G,462.90 K,1.98 M
2019-06-15 12:55:00,9.60 G,58.31 G,473.86 K,2.02 M
2019-06-15 12:55:02,9.60 G,58.31 G,472.88 K,2.01 M
2019-06-15 12:55:04,9.61 G,58.31 G,477.21 K,2.03 M
2019-06-15 12:55:06,9.61 G,58.32 G,464.55 K,1.97 M
2019-06-15 12:55:08,9.61 G,58.32 G,468.89 K,2.01 M
2019-06-15 12:55:10,9.61 G,58.33 G,467.22 K,1.99 M
2019-06-15 12:55:12,9.61 G,58.33 G,486.00 K,2.06 M
2019-06-15 12:55:14,9.61 G,58.33 G,470.82 K,2.00 M
2019-06-15 12:55:16,9.61 G,58.34 G,481.94 K,2.05 M
2019-06-15 12:55:19,9.61 G,58.34 G,389.71 K,1.80 M
2019-06-15 12:55:22,9.61 G,58.35 G,278.78 K,1.30 M
2019-06-15 12:55:24,9.61 G,58.35 G,467.59 K,2.19 M
2019-06-15 12:55:26,9.61 G,58.35 G,471.27 K,2.22 M
2019-06-15 12:55:28,9.62 G,58.36 G,164.05 K,787.79 K
2019-06-15 12:55:31,9.62 G,58.36 G,426.86 K,2.18 M
2019-06-15 12:55:33,9.62 G,58.36 G,251.37 K,1.28 M
2019-06-15 12:55:38,9.62 G,58.37 G,445.80 K,1.96 M
2019-06-15 12:55:40,9.62 G,58.37 G,453.74 K,1.99 M
2019-06-15 12:55:42,9.62 G,58.38 G,456.16 K,2.02 M
2019-06-15 12:55:44,9.62 G,58.38 G,452.50 K,2.00 M
2019-06-15 12:55:46,9.62 G,58.38 G,454.18 K,2.00 M
2019-06-15 12:55:48,9.62 G,58.39 G,475.59 K,2.08 M
2019-06-15 12:55:52,9.62 G,58.39 G,442.46 K,1.93 M
2019-06-15 12:55:54,9.62 G,58.40 G,31.12 K,140.41 K
2019-06-15 12:55:58,9.62 G,58.40 G,442.91 K,2.06 M
2019-06-15 12:56:00,9.63 G,58.40 G,445.96 K,2.09 M
2019-06-15 12:56:02,9.63 G,58.41 G,448.61 K,2.09 M
2019-06-15 12:56:04,9.63 G,58.41 G,454.79 K,2.11 M
2019-06-15 12:56:06,9.63 G,58.42 G,457.53 K,2.16 M
2019-06-15 12:56:08,9.63 G,58.42 G,392.49 K,1.82 M
2019-06-15 12:56:10,9.63 G,58.42 G,443.67 K,2.01 M
2019-06-15 12:56:12,9.63 G,58.43 G,460.78 K,2.06 M
2019-06-15 12:56:14,9.63 G,58.43 G,466.26 K,2.10 M
2019-06-15 12:56:16,9.63 G,58.44 G,467.90 K,2.12 M
2019-06-15 12:56:18,9.63 G,58.44 G,472.10 K,2.13 M
2019-06-15 12:56:20,9.63 G,58.44 G,466.65 K,2.11 M
2019-06-15 12:56:22,9.63 G,58.45 G,469.50 K,2.12 M
2019-06-15 12:56:24,9.64 G,58.45 G,459.11 K,2.07 M
2019-06-15 12:56:26,9.64 G,58.46 G,469.88 K,2.11 M
2019-06-15 12:56:28,9.64 G,58.46 G,473.93 K,2.13 M
2019-06-15 12:56:30,9.64 G,58.47 G,461.58 K,2.08 M
2019-06-15 12:56:32,9.64 G,58.47 G,462.81 K,2.09 M
2019-06-15 12:56:34,9.64 G,58.47 G,464.99 K,2.10 M
2019-06-15 12:56:36,9.64 G,58.48 G,462.29 K,2.09 M
2019-06-15 12:56:38,9.64 G,58.48 G,465.15 K,2.10 M
2019-06-15 12:56:40,9.64 G,58.49 G,471.47 K,2.13 M
2019-06-15 12:56:42,9.64 G,58.49 G,468.59 K,2.12 M
2019-06-15 12:56:44,9.64 G,58.49 G,469.61 K,2.12 M
2019-06-15 12:56:46,9.65 G,58.50 G,466.26 K,2.11 M
2019-06-15 12:56:48,9.65 G,58.50 G,461.83 K,2.09 M
2019-06-15 12:56:50,9.65 G,58.51 G,474.70 K,2.14 M
2019-06-15 12:56:52,9.65 G,58.51 G,464.44 K,2.10 M
2019-06-15 12:56:54,9.65 G,58.51 G,474.24 K,2.14 M
2019-06-15 12:56:56,9.65 G,58.52 G,471.85 K,2.13 M
2019-06-15 12:56:58,9.65 G,58.52 G,469.35 K,2.11 M
2019-06-15 12:57:00,9.65 G,58.53 G,469.58 K,2.13 M
2019-06-15 12:57:02,9.65 G,58.53 G,470.01 K,2.12 M
2019-06-15 12:57:04,9.65 G,58.54 G,468.36 K,2.13 M
2019-06-15 12:57:06,9.65 G,58.54 G,470.22 K,2.12 M
2019-06-15 12:57:08,9.66 G,58.54 G,475.46 K,2.15 M
2019-06-15 12:57:10,9.66 G,58.55 G,480.75 K,2.17 M
2019-06-15 12:57:12,9.66 G,58.55 G,467.48 K,2.11 M
2019-06-15 12:57:14,9.66 G,58.56 G,471.43 K,2.13 M
2019-06-15 12:57:16,9.66 G,58.56 G,468.86 K,2.11 M
2019-06-15 12:57:18,9.66 G,58.56 G,465.18 K,2.10 M
2019-06-15 12:57:20,9.66 G,58.57 G,466.43 K,2.11 M
2019-06-15 12:57:22,9.66 G,58.57 G,462.73 K,2.09 M
2019-06-15 12:57:24,9.66 G,58.58 G,473.61 K,2.14 M
2019-06-15 12:57:26,9.66 G,58.58 G,465.37 K,2.10 M
2019-06-15 12:57:28,9.66 G,58.59 G,471.90 K,2.13 M
2019-06-15 12:57:30,9.67 G,58.59 G,465.83 K,2.10 M
2019-06-15 12:57:32,9.67 G,58.59 G,465.36 K,2.10 M
2019-06-15 12:57:34,9.67 G,58.60 G,473.51 K,2.14 M
2019-06-15 12:57:36,9.67 G,58.60 G,462.95 K,2.09 M
2019-06-15 12:57:38,9.67 G,58.61 G,474.39 K,2.14 M
2019-06-15 12:57:40,9.67 G,58.61 G,469.13 K,2.12 M
2019-06-15 12:57:42,9.67 G,58.61 G,461.87 K,2.08 M
2019-06-15 12:57:44,9.67 G,58.62 G,465.76 K,2.10 M
2019-06-15 12:57:46,9.67 G,58.62 G,476.74 K,2.15 M
2019-06-15 12:57:48,9.67 G,58.63 G,467.32 K,2.10 M
2019-06-15 12:57:50,9.67 G,58.63 G,448.73 K,2.03 M
2019-06-15 12:57:52,9.67 G,58.63 G,465.52 K,2.10 M
2019-06-15 12:57:54,9.68 G,58.64 G,406.60 K,1.82 M
2019-06-15 12:57:56,9.68 G,58.64 G,466.41 K,2.09 M
2019-06-15 12:57:58,9.68 G,58.65 G,464.99 K,2.09 M
2019-06-15 12:58:00,9.68 G,58.65 G,463.99 K,2.11 M
2019-06-15 12:58:02,9.68 G,58.65 G,454.65 K,2.08 M
2019-06-15 12:58:04,9.68 G,58.66 G,477.17 K,2.15 M
2019-06-15 12:58:06,9.68 G,58.66 G,242.61 K,1.08 M
2019-06-15 12:58:09,9.68 G,58.67 G,490.41 K,2.26 M
2019-06-15 12:58:11,9.68 G,58.67 G,498.18 K,2.29 M
2019-06-15 12:58:13,9.68 G,58.68 G,489.28 K,2.24 M
2019-06-15 12:58:15,9.68 G,58.68 G,486.86 K,2.24 M
2019-06-15 12:58:17,9.69 G,58.68 G,6.54 K,35.78 K
2019-06-15 12:58:19,9.69 G,58.69 G,408.95 K,1.97 M
2019-06-15 12:58:21,9.69 G,58.69 G,75.98 K,374.93 K
2019-06-15 12:58:24,9.69 G,58.69 G,487.02 K,2.24 M
2019-06-15 12:58:26,9.69 G,58.70 G,476.91 K,2.23 M
2019-06-15 12:58:29,9.69 G,58.70 G,489.88 K,2.09 M
2019-06-15 12:58:31,9.69 G,58.71 G,489.18 K,2.10 M
2019-06-15 12:58:33,9.69 G,58.71 G,502.09 K,2.16 M
2019-06-15 12:58:35,9.69 G,58.71 G,515.25 K,2.21 M
2019-06-15 12:58:37,9.69 G,58.72 G,503.79 K,2.16 M
2019-06-15 12:58:39,9.69 G,58.72 G,486.81 K,2.09 M
2019-06-15 12:58:41,9.69 G,58.73 G,510.28 K,2.19 M
2019-06-15 12:58:43,9.70 G,58.73 G,511.40 K,2.18 M
2019-06-15 12:58:45,9.70 G,58.73 G,508.23 K,2.18 M
2019-06-15 12:58:47,9.70 G,58.74 G,505.65 K,2.18 M
2019-06-15 12:58:49,9.70 G,58.74 G,496.14 K,2.12 M
2019-06-15 12:58:51,9.70 G,58.75 G,498.53 K,2.14 M
2019-06-15 12:58:53,9.70 G,58.75 G,494.80 K,2.12 M
2019-06-15 12:58:59,9.70 G,58.76 G,444.62 K,1.98 M
2019-06-15 12:59:01,9.70 G,58.76 G,449.13 K,2.02 M
2019-06-15 12:59:03,9.70 G,58.76 G,452.28 K,2.02 M
2019-06-15 12:59:05,9.70 G,58.77 G,452.08 K,2.02 M
2019-06-15 12:59:07,9.71 G,58.77 G,471.56 K,2.08 M
2019-06-15 12:59:10,9.71 G,58.78 G,483.79 K,2.24 M
2019-06-15 12:59:12,9.71 G,58.78 G,449.88 K,2.14 M
2019-06-15 12:59:14,9.71 G,58.79 G,478.32 K,2.26 M
2019-06-15 12:59:17,9.71 G,58.79 G,465.51 K,2.15 M
2019-06-15 12:59:19,9.71 G,58.79 G,467.31 K,2.16 M
2019-06-15 12:59:22,9.71 G,58.80 G,474.83 K,2.19 M
2019-06-15 12:59:24,9.71 G,58.80 G,464.22 K,2.15 M
2019-06-15 12:59:26,9.71 G,58.81 G,299.77 K,1.38 M
2019-06-15 12:59:28,9.71 G,58.81 G,498.56 K,2.24 M
2019-06-15 12:59:30,9.71 G,58.82 G,501.36 K,2.26 M
2019-06-15 12:59:32,9.72 G,58.82 G,503.62 K,2.27 M
2019-06-15 12:59:34,9.72 G,58.82 G,422.36 K,1.89 M
2019-06-15 12:59:36,9.72 G,58.83 G,184.45 K,927.23 K
2019-06-15 12:59:38,9.72 G,58.83 G,181.97 K,920.03 K
2019-06-15 12:59:40,9.72 G,58.83 G,191.37 K,967.16 K
2019-06-15 12:59:42,9.72 G,58.83 G,185.38 K,936.17 K
2019-06-15 12:59:44,9.72 G,58.83 G,193.42 K,972.87 K
2019-06-15 12:59:46,9.72 G,58.83 G,189.15 K,964.18 K
2019-06-15 12:59:48,9.72 G,58.84 G,192.70 K,977.85 K
2019-06-15 12:59:50,9.72 G,58.84 G,169.60 K,848.13 K
2019-06-15 12:59:52,9.72 G,58.84 G,171.73 K,859.79 K
2019-06-15 12:59:54,9.72 G,58.84 G,190.72 K,969.39 K
2019-06-15 12:59:56,9.72 G,58.84 G,156.45 K,793.49 K
2019-06-15 12:59:58,9.72 G,58.85 G,160.77 K,809.89 K
2019-06-15 13:00:00,9.72 G,58.85 G,190.33 K,1.26 M
2019-06-15 13:00:02,9.72 G,58.85 G,195.42 K,981.54 K
2019-06-15 13:00:04,9.72 G,58.85 G,173.84 K,883.51 K
2019-06-15 13:00:06,9.72 G,58.85 G,166.26 K,847.20 K
2019-06-15 13:00:08,9.72 G,58.85 G,172.84 K,870.47 K
2019-06-15 13:00:10,9.72 G,58.86 G,174.95 K,881.78 K
2019-06-15 13:00:12,9.72 G,58.86 G,170.92 K,863.30 K
2019-06-15 13:00:14,9.72 G,58.86 G,163.07 K,827.48 K
2019-06-15 13:00:16,9.72 G,58.86 G,154.88 K,782.43 K
2019-06-15 13:00:18,9.72 G,58.86 G,164.59 K,829.06 K
2019-06-15 13:00:20,9.72 G,58.86 G,155.68 K,787.51 K
2019-06-15 13:00:22,9.72 G,58.86 G,164.86 K,838.06 K
2019-06-15 13:00:24,9.72 G,58.87 G,152.62 K,780.32 K
2019-06-15 13:00:26,9.72 G,58.87 G,157.89 K,792.66 K
2019-06-15 13:00:28,9.72 G,58.87 G,146.58 K,740.29 K
2019-06-15 13:00:30,9.73 G,58.87 G,179.90 K,911.57 K
2019-06-15 13:00:32,9.73 G,58.87 G,158.12 K,801.92 K
2019-06-15 13:00:34,9.73 G,58.87 G,151.47 K,767.68 K
2019-06-15 13:00:36,9.73 G,58.88 G,143.25 K,727.64 K
2019-06-15 13:00:38,9.73 G,58.88 G,164.27 K,832.33 K
2019-06-15 13:00:40,9.73 G,58.88 G,170.74 K,871.34 K
2019-06-15 13:00:42,9.73 G,58.88 G,149.18 K,759.81 K
2019-06-15 13:00:44,9.73 G,58.88 G,142.56 K,730.55 K
2019-06-15 13:00:46,9.73 G,58.88 G,143.51 K,717.84 K
2019-06-15 13:00:48,9.73 G,58.88 G,154.09 K,778.36 K
2019-06-15 13:00:50,9.73 G,58.89 G,155.39 K,790.71 K
2019-06-15 13:00:52,9.73 G,58.89 G,156.38 K,787.73 K
2019-06-15 13:00:54,9.73 G,58.89 G,136.68 K,689.18 K
2019-06-15 13:00:56,9.73 G,58.89 G,134.06 K,682.03 K
2019-06-15 13:00:59,9.73 G,58.89 G,260.20 K,1.18 M
2019-06-15 13:01:01,9.73 G,58.90 G,480.39 K,2.08 M
2019-06-15 13:01:03,9.73 G,58.90 G,476.05 K,2.07 M
2019-06-15 13:01:05,9.73 G,58.90 G,252.48 K,1.10 M
2019-06-15 13:01:07,9.73 G,58.91 G,470.98 K,2.20 M
2019-06-15 13:01:09,9.73 G,58.91 G,462.02 K,2.22 M
2019-06-15 13:01:11,9.73 G,58.92 G,158.54 K,687.49 K
2019-06-15 13:01:14,9.74 G,58.92 G,428.21 K,2.01 M
2019-06-15 13:01:16,9.74 G,58.92 G,433.18 K,2.04 M
2019-06-15 13:01:19,9.74 G,58.93 G,458.18 K,2.24 M
2019-06-15 13:01:21,9.74 G,58.93 G,461.61 K,2.25 M
2019-06-15 13:01:26,9.74 G,58.94 G,430.12 K,2.02 M
2019-06-15 13:01:28,9.74 G,58.94 G,46.14 K,218.89 K
2019-06-15 13:01:30,9.74 G,58.94 G,453.64 K,2.02 M
2019-06-15 13:01:32,9.74 G,58.95 G,449.13 K,1.99 M
2019-06-15 13:01:34,9.74 G,58.95 G,457.34 K,2.05 M
2019-06-15 13:01:36,9.74 G,58.96 G,450.81 K,2.03 M
2019-06-15 13:01:38,9.74 G,58.96 G,477.42 K,2.12 M
