2019-06-15 16:05:34,10.72 G,63.45 G,412.28 K,1.79 M
2019-06-15 16:31:55,11.40 G,66.58 G,449.33 K,2.30 M
2019-06-15 16:31:57,11.40 G,66.58 G,192.27 K,998.73 K
2019-06-15 16:32:00,11.40 G,66.59 G,222.83 K,1.11 M
2019-06-15 16:32:02,11.40 G,66.59 G,230.69 K,1.13 M
2019-06-15 16:32:04,11.40 G,66.59 G,232.71 K,1.14 M
2019-06-15 16:32:06,11.40 G,66.59 G,221.77 K,1.08 M
2019-06-15 16:32:08,11.40 G,66.59 G,211.65 K,1.04 M
2019-06-15 16:32:10,11.40 G,66.60 G,232.10 K,1.14 M
2019-06-15 16:32:12,11.40 G,66.60 G,239.89 K,1.18 M
2019-06-15 16:32:14,11.40 G,66.60 G,239.32 K,1.18 M
2019-06-15 16:32:16,11.40 G,66.60 G,237.68 K,1.17 M
2019-06-15 16:32:18,11.40 G,66.61 G,238.94 K,1.18 M
2019-06-15 16:32:20,11.40 G,66.61 G,233.86 K,1.15 M
2019-06-15 16:32:22,11.40 G,66.61 G,232.59 K,1.15 M
2019-06-15 16:32:24,11.40 G,66.61 G,237.17 K,1.17 M
2019-06-15 16:32:26,11.40 G,66.61 G,230.77 K,1.14 M
2019-06-15 16:32:28,11.40 G,66.62 G,221.28 K,1.10 M
2019-06-15 16:32:30,11.41 G,66.62 G,223.16 K,1.10 M
2019-06-15 16:32:32,11.41 G,66.62 G,225.23 K,1.11 M
2019-06-15 16:32:34,11.41 G,66.62 G,203.21 K,1.00 M
2019-06-15 16:32:36,11.41 G,66.63 G,227.39 K,1.12 M
2019-06-15 16:32:39,11.41 G,66.63 G,190.80 K,963.78 K
2019-06-15 16:32:41,11.41 G,66.63 G,193.77 K,978.63 K
2019-06-15 16:32:43,11.41 G,66.63 G,201.84 K,1017.44 K
2019-06-15 16:32:45,11.41 G,66.63 G,195.04 K,979.96 K
2019-06-15 16:32:47,11.41 G,66.63 G,207.45 K,1.02 M
2019-06-15 16:32:49,11.41 G,66.64 G,203.68 K,1.01 M
2019-06-15 16:32:51,11.41 G,66.64 G,195.75 K,988.05 K
2019-06-15 16:32:53,11.41 G,66.64 G,201.71 K,1.00 M
2019-06-15 16:32:55,11.41 G,66.64 G,172.43 K,875.36 K
2019-06-15 16:32:57,11.41 G,66.64 G,190.68 K,959.94 K
2019-06-15 16:32:59,11.41 G,66.65 G,189.72 K,968.48 K
2019-06-15 16:33:01,11.41 G,66.65 G,187.88 K,948.68 K
2019-06-15 16:33:03,11.41 G,66.65 G,182.71 K,926.73 K
2019-06-15 16:33:09,11.41 G,66.65 G,439.93 K,2.13 M
2019-06-15 16:33:13,11.41 G,66.66 G,510.30 K,2.24 M
2019-06-15 16:33:15,11.41 G,66.67 G,511.33 K,2.24 M
2019-06-15 16:33:17,11.42 G,66.67 G,506.83 K,2.21 M
2019-06-15 16:33:19,11.42 G,66.67 G,516.43 K,2.27 M
2019-06-15 16:33:21,11.42 G,66.68 G,520.75 K,2.28 M
2019-06-15 16:33:23,11.42 G,66.68 G,522.21 K,2.29 M
2019-06-15 16:33:25,11.42 G,66.69 G,512.58 K,2.25 M
2019-06-15 16:33:27,11.42 G,66.69 G,521.48 K,2.29 M
2019-06-15 16:33:29,11.42 G,66.70 G,379.99 K,1.66 M
2019-06-15 16:33:31,11.42 G,66.70 G,181.13 K,806.62 K
2019-06-15 16:33:36,11.42 G,66.70 G,479.15 K,2.11 M
2019-06-15 16:33:38,11.42 G,66.71 G,479.83 K,2.12 M
2019-06-15 16:33:40,11.42 G,66.71 G,482.46 K,2.12 M
2019-06-15 16:33:42,11.43 G,66.72 G,487.40 K,2.14 M
2019-06-15 16:33:44,11.43 G,66.72 G,488.86 K,2.14 M
2019-06-15 16:33:46,11.43 G,66.72 G,513.59 K,2.21 M
2019-06-15 16:33:49,11.43 G,66.73 G,432.18 K,2.08 M
2019-06-15 16:33:53,11.43 G,66.73 G,457.52 K,2.06 M
2019-06-15 16:33:55,11.43 G,66.74 G,443.31 K,2.03 M
2019-06-15 16:34:00,11.43 G,66.74 G,467.78 K,2.05 M
2019-06-15 16:34:02,11.43 G,66.74 G,28.72 K,123.75 K
2019-06-15 16:34:04,11.43 G,66.75 G,473.42 K,2.10 M
2019-06-15 16:34:08,11.43 G,66.75 G,484.39 K,2.07 M
2019-06-15 16:34:10,11.43 G,66.76 G,498.70 K,2.12 M
2019-06-15 16:34:12,11.44 G,66.76 G,489.07 K,2.08 M
2019-06-15 16:34:14,11.44 G,66.77 G,505.77 K,2.15 M
2019-06-15 16:34:16,11.44 G,66.77 G,486.10 K,2.08 M
2019-06-15 16:34:18,11.44 G,66.77 G,489.32 K,2.08 M
2019-06-15 16:34:20,11.44 G,66.78 G,500.56 K,2.13 M
2019-06-15 16:34:22,11.44 G,66.78 G,494.27 K,2.11 M
2019-06-15 16:34:24,11.44 G,66.79 G,505.10 K,2.15 M
2019-06-15 16:34:26,11.44 G,66.79 G,505.90 K,2.15 M
2019-06-15 16:34:28,11.44 G,66.79 G,500.08 K,2.13 M
2019-06-15 16:34:30,11.44 G,66.80 G,494.89 K,2.11 M
2019-06-15 16:34:32,11.45 G,66.80 G,485.33 K,2.08 M
2019-06-15 16:34:34,11.45 G,66.81 G,489.13 K,2.09 M
2019-06-15 16:34:36,11.45 G,66.81 G,493.67 K,2.11 M
2019-06-15 16:34:38,11.45 G,66.82 G,485.35 K,2.07 M
2019-06-15 16:34:40,11.45 G,66.82 G,479.90 K,2.07 M
2019-06-15 16:34:42,11.45 G,66.82 G,484.22 K,2.07 M
2019-06-15 16:34:44,11.45 G,66.83 G,485.52 K,2.08 M
2019-06-15 16:34:46,11.45 G,66.83 G,494.94 K,2.10 M
2019-06-15 16:34:48,11.45 G,66.84 G,497.67 K,2.13 M
2019-06-15 16:34:50,11.45 G,66.84 G,492.75 K,2.10 M
2019-06-15 16:34:52,11.45 G,66.84 G,495.12 K,2.11 M
2019-06-15 16:34:54,11.46 G,66.85 G,481.62 K,2.04 M
2019-06-15 16:34:56,11.46 G,66.85 G,489.32 K,2.09 M
2019-06-15 16:34:58,11.46 G,66.86 G,487.63 K,2.07 M
2019-06-15 16:35:00,11.46 G,66.86 G,484.44 K,2.08 M
2019-06-15 16:35:02,11.46 G,66.86 G,496.81 K,2.11 M
2019-06-15 16:35:04,11.46 G,66.87 G,488.14 K,2.08 M
2019-06-15 16:35:06,11.46 G,66.87 G,502.23 K,2.13 M
2019-06-15 16:35:08,11.46 G,66.88 G,496.67 K,2.11 M
2019-06-15 16:35:10,11.46 G,66.88 G,496.13 K,2.12 M
2019-06-15 16:35:12,11.46 G,66.89 G,485.15 K,2.07 M
2019-06-15 16:35:14,11.46 G,66.89 G,497.93 K,2.12 M
2019-06-15 16:35:16,11.47 G,66.89 G,480.63 K,2.05 M
2019-06-15 16:35:18,11.47 G,66.90 G,495.68 K,2.10 M
2019-06-15 16:35:20,11.47 G,66.90 G,503.83 K,2.14 M
2019-06-15 16:35:22,11.47 G,66.91 G,501.10 K,2.14 M
2019-06-15 16:35:24,11.47 G,66.91 G,487.93 K,2.07 M
2019-06-15 16:35:26,11.47 G,66.91 G,503.10 K,2.13 M
2019-06-15 16:35:28,11.47 G,66.92 G,487.28 K,2.07 M
2019-06-15 16:35:30,11.47 G,66.92 G,498.14 K,2.11 M
2019-06-15 16:35:32,11.47 G,66.93 G,501.34 K,2.13 M
2019-06-15 16:35:34,11.47 G,66.93 G,495.31 K,2.10 M
2019-06-15 16:35:36,11.48 G,66.93 G,491.04 K,2.09 M
2019-06-15 16:35:38,11.48 G,66.94 G,488.22 K,2.07 M
2019-06-15 16:35:40,11.48 G,66.94 G,491.10 K,2.08 M
2019-06-15 16:35:42,11.48 G,66.95 G,496.81 K,2.12 M
2019-06-15 16:35:44,11.48 G,66.95 G,495.43 K,2.11 M
2019-06-15 16:35:46,11.48 G,66.95 G,486.19 K,2.07 M
2019-06-15 16:35:48,11.48 G,66.96 G,496.27 K,2.11 M
2019-06-15 16:35:50,11.48 G,66.96 G,493.25 K,2.09 M
2019-06-15 16:35:52,11.48 G,66.97 G,503.79 K,2.15 M
2019-06-15 16:35:54,11.48 G,66.97 G,496.06 K,2.11 M
2019-06-15 16:35:56,11.48 G,66.98 G,490.30 K,2.10 M
2019-06-15 16:35:58,11.49 G,66.98 G,497.77 K,2.12 M
2019-06-15 16:36:00,11.49 G,66.98 G,497.57 K,2.13 M
2019-06-15 16:36:02,11.49 G,66.99 G,491.51 K,2.09 M
2019-06-15 16:36:04,11.49 G,66.99 G,483.33 K,2.07 M
2019-06-15 16:36:06,11.49 G,67.00 G,498.23 K,2.12 M
2019-06-15 16:36:08,11.49 G,67.00 G,488.38 K,2.08 M
2019-06-15 16:36:10,11.49 G,67.00 G,482.91 K,2.07 M
2019-06-15 16:36:12,11.49 G,67.01 G,491.49 K,2.09 M
2019-06-15 16:36:14,11.49 G,67.01 G,492.27 K,2.10 M
2019-06-15 16:36:16,11.49 G,67.02 G,499.03 K,2.12 M
2019-06-15 16:36:18,11.50 G,67.02 G,496.69 K,2.12 M
2019-06-15 16:36:20,11.50 G,67.02 G,481.18 K,2.06 M
2019-06-15 16:36:22,11.50 G,67.03 G,491.11 K,2.08 M
2019-06-15 16:36:24,11.50 G,67.03 G,471.99 K,2.01 M
2019-06-15 16:36:26,11.50 G,67.04 G,502.93 K,2.14 M
2019-06-15 16:36:28,11.50 G,67.04 G,492.74 K,2.10 M
2019-06-15 16:36:30,11.50 G,67.05 G,485.56 K,2.07 M
2019-06-15 16:36:32,11.50 G,67.05 G,485.17 K,2.07 M
2019-06-15 16:36:34,11.50 G,67.05 G,496.46 K,2.11 M
2019-06-15 16:36:36,11.50 G,67.06 G,337.66 K,1.44 M
2019-06-15 16:36:38,11.50 G,67.06 G,363.80 K,1.66 M
2019-06-15 16:36:41,11.50 G,67.06 G,258.41 K,1.20 M
2019-06-15 16:36:43,11.51 G,67.07 G,487.24 K,2.28 M
2019-06-15 16:36:45,11.51 G,67.07 G,480.26 K,2.27 M
2019-06-15 16:36:47,11.51 G,67.07 G,62.65 K,274.12 K
2019-06-15 16:36:51,11.51 G,67.08 G,447.61 K,2.29 M
2019-06-15 16:36:53,11.51 G,67.08 G,190.19 K,990.29 K
2019-06-15 16:36:58,11.51 G,67.09 G,485.25 K,2.13 M
2019-06-15 16:37:00,11.51 G,67.09 G,476.43 K,2.12 M
2019-06-15 16:37:02,11.51 G,67.09 G,489.76 K,2.15 M
2019-06-15 16:37:04,11.51 G,67.10 G,492.39 K,2.17 M
2019-06-15 16:37:06,11.51 G,67.10 G,496.77 K,2.18 M
2019-06-15 16:37:08,11.51 G,67.11 G,523.15 K,2.24 M
2019-06-15 16:37:12,11.51 G,67.11 G,471.31 K,2.05 M
2019-06-15 16:37:16,11.52 G,67.12 G,469.06 K,2.17 M
2019-06-15 16:37:18,11.52 G,67.12 G,477.65 K,2.20 M
2019-06-15 16:37:20,11.52 G,67.13 G,474.99 K,2.21 M
2019-06-15 16:37:22,11.52 G,67.13 G,480.35 K,2.23 M
2019-06-15 16:37:24,11.52 G,67.14 G,480.47 K,2.24 M
2019-06-15 16:37:26,11.52 G,67.14 G,95.31 K,454.94 K
2019-06-15 16:37:28,11.52 G,67.14 G,490.46 K,2.21 M
2019-06-15 16:37:30,11.52 G,67.15 G,482.70 K,2.18 M
2019-06-15 16:37:32,11.52 G,67.15 G,491.44 K,2.21 M
2019-06-15 16:37:34,11.52 G,67.15 G,491.59 K,2.21 M
2019-06-15 16:37:36,11.52 G,67.16 G,492.95 K,2.23 M
2019-06-15 16:37:38,11.53 G,67.16 G,489.84 K,2.21 M
2019-06-15 16:37:40,11.53 G,67.17 G,490.88 K,2.21 M
2019-06-15 16:37:42,11.53 G,67.17 G,491.45 K,2.22 M
2019-06-15 16:37:44,11.53 G,67.18 G,499.01 K,2.24 M
2019-06-15 16:37:46,11.53 G,67.18 G,491.53 K,2.21 M
2019-06-15 16:37:48,11.53 G,67.19 G,483.67 K,2.20 M
2019-06-15 16:37:50,11.53 G,67.19 G,487.60 K,2.20 M
2019-06-15 16:37:52,11.53 G,67.19 G,486.40 K,2.20 M
2019-06-15 16:37:54,11.53 G,67.20 G,489.50 K,2.21 M
2019-06-15 16:37:56,11.53 G,67.20 G,490.24 K,2.21 M
2019-06-15 16:37:58,11.54 G,67.21 G,495.99 K,2.23 M
2019-06-15 16:38:00,11.54 G,67.21 G,490.82 K,2.23 M
2019-06-15 16:38:02,11.54 G,67.22 G,495.17 K,2.25 M
2019-06-15 16:38:04,11.54 G,67.22 G,491.54 K,2.21 M
2019-06-15 16:38:06,11.54 G,67.22 G,490.06 K,2.21 M
2019-06-15 16:38:08,11.54 G,67.23 G,484.39 K,2.20 M
2019-06-15 16:38:10,11.54 G,67.23 G,487.25 K,2.20 M
2019-06-15 16:38:12,11.54 G,67.24 G,494.16 K,2.23 M
2019-06-15 16:38:14,11.54 G,67.24 G,494.75 K,2.25 M
2019-06-15 16:38:16,11.54 G,67.25 G,490.03 K,2.21 M
2019-06-15 16:38:18,11.54 G,67.25 G,485.85 K,2.19 M
2019-06-15 16:38:20,11.55 G,67.25 G,483.80 K,2.20 M
2019-06-15 16:38:22,11.55 G,67.26 G,487.47 K,2.20 M
2019-06-15 16:38:24,11.55 G,67.26 G,490.01 K,2.20 M
2019-06-15 16:38:26,11.55 G,67.27 G,488.61 K,2.22 M
2019-06-15 16:38:28,11.55 G,67.27 G,487.69 K,2.19 M
2019-06-15 16:38:30,11.55 G,67.28 G,489.60 K,2.21 M
2019-06-15 16:38:32,11.55 G,67.28 G,490.69 K,2.23 M
2019-06-15 16:38:34,11.55 G,67.28 G,489.05 K,2.20 M
2019-06-15 16:38:36,11.55 G,67.29 G,492.79 K,2.22 M
2019-06-15 16:38:38,11.55 G,67.29 G,491.20 K,2.21 M
2019-06-15 16:38:40,11.55 G,67.30 G,490.06 K,2.20 M
2019-06-15 16:38:42,11.56 G,67.30 G,497.99 K,2.25 M
2019-06-15 16:38:44,11.56 G,67.31 G,389.87 K,1.76 M
2019-06-15 16:38:46,11.56 G,67.31 G,491.81 K,2.23 M
2019-06-15 16:38:48,11.56 G,67.31 G,488.87 K,2.20 M
2019-06-15 16:38:50,11.56 G,67.32 G,489.52 K,2.20 M
2019-06-15 16:38:52,11.56 G,67.32 G,492.40 K,2.24 M
2019-06-15 16:38:54,11.56 G,67.33 G,488.01 K,2.20 M
2019-06-15 16:38:56,11.56 G,67.33 G,486.18 K,2.20 M
2019-06-15 16:38:58,11.56 G,67.34 G,483.91 K,2.19 M
2019-06-15 16:39:00,11.56 G,67.34 G,492.48 K,2.23 M
2019-06-15 16:39:02,11.57 G,67.34 G,490.25 K,2.21 M
2019-06-15 16:39:04,11.57 G,67.35 G,483.57 K,2.18 M
2019-06-15 16:39:06,11.57 G,67.35 G,485.20 K,2.19 M
2019-06-15 16:39:08,11.57 G,67.36 G,482.86 K,2.18 M
2019-06-15 16:39:10,11.57 G,67.36 G,489.53 K,2.21 M
2019-06-15 16:39:12,11.57 G,67.37 G,492.27 K,2.22 M
2019-06-15 16:39:14,11.57 G,67.37 G,490.68 K,2.21 M
2019-06-15 16:39:16,11.57 G,67.37 G,487.84 K,2.20 M
2019-06-15 16:39:18,11.57 G,67.38 G,490.50 K,2.21 M
2019-06-15 16:39:22,11.57 G,67.38 G,507.26 K,2.33 M
2019-06-15 16:39:25,11.57 G,67.39 G,506.05 K,2.33 M
2019-06-15 16:39:27,11.58 G,67.39 G,499.67 K,2.30 M
2019-06-15 16:39:29,11.58 G,67.40 G,509.62 K,2.33 M
2019-06-15 16:39:32,11.58 G,67.40 G,437.93 K,2.10 M
2019-06-15 16:39:34,11.58 G,67.41 G,0.00 B,756.00 B
2019-06-15 16:39:37,11.58 G,67.41 G,501.80 K,2.31 M
2019-06-15 16:39:39,11.58 G,67.41 G,491.28 K,2.29 M
2019-06-15 16:39:42,11.58 G,67.42 G,518.69 K,2.22 M
2019-06-15 16:39:44,11.58 G,67.42 G,515.26 K,2.21 M
2019-06-15 16:39:46,11.58 G,67.43 G,524.98 K,2.26 M
2019-06-15 16:39:48,11.58 G,67.43 G,536.28 K,2.30 M
2019-06-15 16:39:50,11.58 G,67.44 G,512.04 K,2.20 M
2019-06-15 16:39:52,11.59 G,67.44 G,527.94 K,2.27 M
2019-06-15 16:39:54,11.59 G,67.44 G,531.76 K,2.28 M
2019-06-15 16:39:56,11.59 G,67.45 G,514.55 K,2.20 M
2019-06-15 16:39:58,11.59 G,67.45 G,532.86 K,2.28 M
2019-06-15 16:40:00,11.59 G,67.46 G,524.25 K,2.26 M
2019-06-15 16:40:02,11.59 G,67.46 G,526.80 K,2.26 M
2019-06-15 16:40:04,11.59 G,67.47 G,532.40 K,2.29 M
2019-06-15 16:40:06,11.59 G,67.47 G,12.89 K,57.15 K
2019-06-15 16:40:10,11.59 G,67.47 G,476.24 K,2.11 M
2019-06-15 16:40:12,11.59 G,67.48 G,471.89 K,2.11 M
2019-06-15 16:40:14,11.60 G,67.48 G,475.23 K,2.14 M
2019-06-15 16:40:16,11.60 G,67.49 G,486.62 K,2.16 M
2019-06-15 16:40:18,11.60 G,67.49 G,387.89 K,1.72 M
2019-06-15 16:40:20,11.60 G,67.49 G,503.65 K,2.31 M
2019-06-15 16:40:22,11.60 G,67.50 G,477.65 K,2.17 M
2019-06-15 16:40:24,11.60 G,67.50 G,448.31 K,2.11 M
2019-06-15 16:40:26,11.60 G,67.51 G,495.94 K,2.28 M
2019-06-15 16:40:28,11.60 G,67.51 G,492.70 K,2.27 M
2019-06-15 16:40:31,11.60 G,67.52 G,494.66 K,2.28 M
2019-06-15 16:40:33,11.60 G,67.52 G,492.13 K,2.27 M
2019-06-15 16:40:35,11.60 G,67.52 G,172.71 K,810.94 K
2019-06-15 16:40:37,11.61 G,67.53 G,502.72 K,2.27 M
2019-06-15 16:40:39,11.61 G,67.53 G,501.29 K,2.27 M
2019-06-15 16:40:41,11.61 G,67.54 G,510.03 K,2.31 M
2019-06-15 16:40:43,11.61 G,67.54 G,367.09 K,1.65 M
2019-06-15 16:40:45,11.61 G,67.54 G,222.11 K,1.09 M
2019-06-15 16:40:47,11.61 G,67.55 G,234.71 K,1.15 M
2019-06-15 16:40:49,11.61 G,67.55 G,237.00 K,1.17 M
2019-06-15 16:40:51,11.61 G,67.55 G,239.76 K,1.18 M
2019-06-15 16:40:53,11.61 G,67.55 G,232.87 K,1.15 M
2019-06-15 16:40:55,11.61 G,67.55 G,246.38 K,1.20 M
2019-06-15 16:40:57,11.61 G,67.56 G,242.70 K,1.20 M
2019-06-15 16:40:59,11.61 G,67.56 G,236.22 K,1.17 M
2019-06-15 16:41:01,11.61 G,67.56 G,237.24 K,1.17 M
2019-06-15 16:41:03,11.61 G,67.56 G,233.38 K,1.15 M
2019-06-15 16:41:05,11.61 G,67.57 G,224.01 K,1.10 M
2019-06-15 16:41:07,11.61 G,67.57 G,237.71 K,1.17 M
2019-06-15 16:41:09,11.61 G,67.57 G,236.50 K,1.17 M
2019-06-15 16:41:11,11.61 G,67.57 G,209.30 K,1.04 M
2019-06-15 16:41:13,11.61 G,67.58 G,224.79 K,1.11 M
2019-06-15 16:41:15,11.61 G,67.58 G,226.22 K,1.12 M
2019-06-15 16:41:17,11.62 G,67.58 G,227.46 K,1.12 M
2019-06-15 16:41:19,11.62 G,67.58 G,220.38 K,1.09 M
2019-06-15 16:41:21,11.62 G,67.58 G,220.31 K,1.09 M
2019-06-15 16:41:23,11.62 G,67.59 G,223.39 K,1.10 M
2019-06-15 16:41:25,11.62 G,67.59 G,221.97 K,1.08 M
2019-06-15 16:41:27,11.62 G,67.59 G,218.48 K,1.08 M
2019-06-15 16:41:29,11.62 G,67.59 G,213.51 K,1.05 M
2019-06-15 16:41:31,11.62 G,67.59 G,204.64 K,1.01 M
2019-06-15 16:41:33,11.62 G,67.60 G,209.86 K,1.04 M
2019-06-15 16:41:35,11.62 G,67.60 G,205.38 K,1.02 M
2019-06-15 16:41:37,11.62 G,67.60 G,201.57 K,1014.73 K
2019-06-15 16:41:39,11.62 G,67.60 G,198.96 K,995.83 K
2019-06-15 16:41:41,11.62 G,67.60 G,190.16 K,961.50 K
2019-06-15 16:41:43,11.62 G,67.61 G,183.73 K,930.73 K
2019-06-15 16:41:45,11.62 G,67.61 G,169.75 K,852.20 K
2019-06-15 16:41:48,11.62 G,67.61 G,238.36 K,1.08 M
2019-06-15 16:41:50,11.62 G,67.61 G,484.04 K,2.10 M
2019-06-15 16:41:52,11.62 G,67.62 G,484.93 K,2.11 M
2019-06-15 16:41:54,11.62 G,67.62 G,172.31 K,756.14 K
2019-06-15 16:41:56,11.62 G,67.63 G,487.04 K,2.28 M
2019-06-15 16:41:58,11.63 G,67.63 G,490.53 K,2.31 M
2019-06-15 16:42:00,11.63 G,67.63 G,66.33 K,306.72 K
2019-06-15 16:42:02,11.63 G,67.64 G,449.04 K,2.11 M
2019-06-15 16:42:04,11.63 G,67.64 G,455.00 K,2.13 M
2019-06-15 16:42:07,11.63 G,67.65 G,469.80 K,2.29 M
2019-06-15 16:42:09,11.63 G,67.65 G,470.78 K,2.30 M
2019-06-15 16:42:14,11.63 G,67.65 G,444.03 K,2.09 M
2019-06-15 16:42:17,11.63 G,67.66 G,473.00 K,2.11 M
2019-06-15 16:42:19,11.63 G,67.66 G,472.89 K,2.11 M
2019-06-15 16:42:21,11.63 G,67.67 G,482.17 K,2.16 M
2019-06-15 16:42:23,11.63 G,67.67 G,479.14 K,2.13 M
2019-06-15 16:42:25,11.64 G,67.68 G,395.65 K,1.74 M
